"Date" "0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23"
"6587" "27-JAN-2005" 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6588" "26-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0
"6589" "25-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6590" "24-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6591" "23-JAN-2005" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6592" "22-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6593" "21-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6594" "20-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 2 0 0 0 0 0 0 0 0
"6595" "19-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6596" "18-JAN-2005" 7 0 0 0 0 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6597" "17-JAN-2005" 0 0 0 0 0 0 0 0 1 6 3 3 2 2 1 1 1 0 2 2 2 5 12 0
"6598" "16-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 14 7 2 0 0 0 0 0 0 0 0 0
"6599" "15-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6600" "14-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6601" "13-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6602" "12-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6603" "11-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6604" "10-JAN-2005" 3 1 1 2 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6605" "09-JAN-2005" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6606" "08-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6607" "07-JAN-2005" 1 0 0 0 0 0 3 4 2 2 1 4 1 0 0 0 0 2 3 3 2 1 0 0
"6608" "06-JAN-2005" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
"6609" "05-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6610" "04-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6611" "03-JAN-2005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6612" "02-JAN-2005" 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6613" "01-JAN-2005" 0 0 1 2 0 0 6 2 2 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0
"6614" "31-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 1 3 5 1 3 15 19 13 3 0 1 1 0
"6615" "30-DEC-2004" 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
"6616" "29-DEC-2004" 0 0 1 1 2 0 2 3 1 0 1 3 0 2 2 0 1 0 0 0 0 0 0 0
"6617" "28-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6618" "27-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6619" "26-DEC-2004" 4 6 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"6620" "25-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 8 6 5 3 2 3 7 0
"6621" "24-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6622" "23-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6623" "22-DEC-2004" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6624" "21-DEC-2004" 0 0 0 0 0 0 0 0 0 0 3 5 3 3 4 3 4 2 1 1 0 0 0 0
"6625" "20-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6626" "19-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"6627" "18-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6628" "17-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6629" "16-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6630" "15-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6631" "14-DEC-2004" 0 0 0 1 1 4 1 8 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6632" "13-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 16 3 0 0 0
"6633" "12-DEC-2004" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6634" "11-DEC-2004" 3 8 17 9 9 3 1 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0
"6635" "10-DEC-2004" 1 0 1 0 0 0 0 0 0 0 0 1 0 3 4 1 1 3 7 2 0 2 2 0
"6636" "09-DEC-2004" 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 5 5 7 3 0 4 1 0 0
"6637" "08-DEC-2004" 18 10 4 0 0 0 0 2 14 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0
"6638" "07-DEC-2004" 0 2 2 0 0 4 0 0 0 0 0 3 6 4 2 4 4 2 2 1 1 8 4 1
"6639" "06-DEC-2004" 0 1 6 6 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 1 0
"6640" "05-DEC-2004" 0 1 8 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"6641" "04-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 1 0
"6642" "03-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6643" "02-DEC-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6644" "01-DEC-2004" 1 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6645" "30-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0
"6646" "29-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 5 0
"6647" "28-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6648" "27-NOV-2004" 0 0 0 0 0 0 2 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
"6649" "26-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6650" "25-NOV-2004" 0 0 6 2 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"6651" "24-NOV-2004" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6652" "23-NOV-2004" 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 3 2 2 3 1 1 0 0
"6653" "22-NOV-2004" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6654" "21-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6655" "20-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6656" "19-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6657" "18-NOV-2004" 0 4 24 16 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0
"6658" "17-NOV-2004" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6659" "16-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"6660" "15-NOV-2004" 0 0 0 0 0 0 0 0 0 2 3 5 5 4 5 5 2 2 1 0 0 0 0 0
"6661" "14-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6662" "13-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6663" "12-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6664" "11-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6665" "10-NOV-2004" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6666" "09-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6667" "08-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6668" "07-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6669" "06-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6670" "05-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6671" "04-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6672" "03-NOV-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6673" "02-NOV-2004" 0 0 0 2 1 0 0 0 1 33 11 9 7 10 8 8 2 0 0 0 0 0 0 0
"6674" "01-NOV-2004" 0 0 0 0 0 1 2 2 0 0 0 1 1 1 3 2 1 0 0 0 0 0 0 0
"6675" "31-OCT-2004" 3 0 14 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6676" "30-OCT-2004" 5 9 12 1 0 2 2 0 0 1 4 12 0 0 0 0 0 0 0 0 0 0 0 0
"6677" "29-OCT-2004" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6678" "28-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 2 1 2 2 0 0 0 2
"6679" "27-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6680" "26-OCT-2004" 1 1 9 2 2 1 5 1 0 0 3 3 0 1 0 0 0 4 9 0 0 0 0 0
"6681" "25-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 6 6 9 6 2 2 0 0
"6682" "24-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"6683" "23-OCT-2004" 0 0 5 1 0 1 0 0 1 1 0 0 2 7 5 0 0 0 0 0 0 0 0 0
"6684" "22-OCT-2004" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"6685" "21-OCT-2004" 0 0 0 0 0 0 0 18 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6686" "20-OCT-2004" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 1 0 0
"6687" "19-OCT-2004" 0 1 1 8 2 2 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"6688" "18-OCT-2004" 0 1 0 0 0 0 0 1 1 0 0 0 1 0 3 2 4 1 2 3 1 0 0 0
"6689" "17-OCT-2004" 3 0 2 5 5 6 1 0 5 1 0 0 0 0 1 2 0 5 0 0 4 2 0 0
"6690" "16-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"6691" "15-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6692" "14-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6693" "13-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6694" "12-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6695" "11-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6696" "10-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6697" "09-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 6 5 1 0 0 0 0 0 0 0 0 0
"6698" "08-OCT-2004" 0 0 0 0 0 16 16 12 0 1 0 0 1 0 10 11 6 9 2 2 0 0 0 0
"6699" "07-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6700" "06-OCT-2004" 5 14 19 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"6701" "05-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"6702" "04-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6703" "03-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6704" "02-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6705" "01-OCT-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6706" "30-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6707" "29-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6708" "28-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6709" "27-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6710" "26-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6711" "25-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6712" "24-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6713" "23-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6714" "22-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6715" "21-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6716" "20-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"6717" "19-SEP-2004" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 0 0 0 0 0
"6718" "18-SEP-2004" 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"6719" "17-SEP-2004" 11 4 3 0 0 0 1 1 0 0 0 0 10 11 6 17 1 3 8 1 0 6 0 0
"6720" "16-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"6721" "15-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"6722" "14-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 2 0
"6723" "13-SEP-2004" 0 0 8 1 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0
"6724" "12-SEP-2004" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6725" "11-SEP-2004" 0 0 3 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6726" "10-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6727" "09-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6728" "08-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6729" "07-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6730" "06-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6731" "05-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6732" "04-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6733" "03-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6734" "02-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6735" "01-SEP-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6736" "31-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6737" "30-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6738" "29-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6739" "28-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6740" "27-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6741" "26-AUG-2004" 0 0 0 3 0 0 0 0 0 0 5 0 0 1 5 0 0 27 0 0 0 0 0 0
"6742" "25-AUG-2004" 7 11 8 2 1 2 0 1 0 0 0 0 1 2 84 1 0 0 0 0 1 1 1 0
"6743" "24-AUG-2004" 0 0 0 2 0 0 1 2 2 0 0 5 0 0 0 0 0 0 0 1 1 1 7 0
"6744" "23-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 0 12 0 0 0 0 0 0
"6745" "22-AUG-2004" 0 0 3 8 2 5 3 0 4 1 4 7 6 3 1 16 1 1 0 0 0 0 0 0
"6746" "21-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 12 1 0 0 0
"6747" "20-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6748" "19-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6749" "18-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6750" "17-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6751" "16-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6752" "15-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6753" "14-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6754" "13-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6755" "12-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6756" "11-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6757" "10-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6758" "09-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6759" "08-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6760" "07-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6761" "06-AUG-2004" 0 0 0 0 0 0 1 8 3 1 0 0 0 0 0 27 0 0 0 0 0 0 0 0
"6762" "05-AUG-2004" 42 28 13 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6763" "04-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"6764" "03-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6765" "02-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6766" "01-AUG-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6767" "31-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6768" "30-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6769" "29-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6770" "28-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6771" "27-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6772" "26-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6773" "25-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6774" "24-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6775" "23-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6776" "22-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6777" "21-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6778" "20-JUL-2004" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6779" "19-JUL-2004" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6780" "18-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"6781" "17-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6782" "16-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6783" "15-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6784" "14-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6785" "13-JUL-2004" 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6786" "12-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6787" "11-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6788" "10-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6789" "09-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6790" "08-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6791" "07-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6792" "06-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6793" "05-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6794" "04-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6795" "03-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6796" "02-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6797" "01-JUL-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6798" "30-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6799" "29-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6800" "28-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6801" "27-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6802" "26-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6803" "25-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6804" "24-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6805" "23-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6806" "22-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6807" "21-JUN-2004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
